id	filename	md5	size	state
afdf58d1-5814-4e78-a92e-26fbcc97da32	afdf58d1-5814-4e78-a92e-26fbcc97da32/0a5dab01-33ff-41d1-8842-7b7f18a6efe0.rna_seq.augmented_star_gene_counts.tsv	96f4226c5a485e5eee3a6156d4b4ba05	4219971	validated
d52fa71c-9f59-407e-8481-d0ac47ba88b2	d52fa71c-9f59-407e-8481-d0ac47ba88b2/4933c476-e3f3-45b0-b158-dcbe0539644e.rna_seq.augmented_star_gene_counts.tsv	98591d77bf99c7e5109d1cca4b929839	4252077	validated
eac5ebd0-d788-4908-8eb7-976d6b611667	eac5ebd0-d788-4908-8eb7-976d6b611667/b8e8f06f-a5a9-4d16-b39f-585dcee31087.rna_seq.augmented_star_gene_counts.tsv	fe8bdb396de968ed406222a96e5f4e03	4258148	validated
26c96b62-02b6-4108-9a2d-bec3d880db2a	26c96b62-02b6-4108-9a2d-bec3d880db2a/b573a788-d117-48b0-9cab-c4ecbde82706.rna_seq.augmented_star_gene_counts.tsv	660142b9835fcffcba5185caba0fb9c0	4254025	validated
38cc1ced-6874-4aed-ab73-8c6344564cd6	38cc1ced-6874-4aed-ab73-8c6344564cd6/d0f1d923-1014-4a12-824b-9939fd75f9b1.rna_seq.augmented_star_gene_counts.tsv	2989a65bbd9f6f15884be052ebdbf828	4224864	validated
54a00dd0-503f-471f-88e4-8d6fcdcf8483	54a00dd0-503f-471f-88e4-8d6fcdcf8483/1b22e14e-321b-4609-9aa2-9df6285ca948.rna_seq.augmented_star_gene_counts.tsv	091f28766e1936f96945d867cdc1f4b9	4213927	validated
5dd8168d-fe35-4a32-8520-1deaef953b10	5dd8168d-fe35-4a32-8520-1deaef953b10/53244201-6282-42ea-9da4-31524ca39bf8.rna_seq.augmented_star_gene_counts.tsv	25e705bada4449307884203cd694067f	4254633	validated
7cb19688-bac4-41bf-b69e-977ac0da0aa1	7cb19688-bac4-41bf-b69e-977ac0da0aa1/aeea81c2-afda-410d-a0bb-955e7cddda09.rna_seq.augmented_star_gene_counts.tsv	627ad43fa8fa858f2eb4cb406d19f0fe	4240623	validated
4c2a4d47-67dd-4c12-8f3b-1c55eb6fd00e	4c2a4d47-67dd-4c12-8f3b-1c55eb6fd00e/c6bf25d8-abea-411f-bb80-6e6fefb82757.rna_seq.augmented_star_gene_counts.tsv	f895fefd4930b04b87c8e4ea8b1c598a	4233205	validated
490ee22a-f171-4f7f-9d49-835afe7388c1	490ee22a-f171-4f7f-9d49-835afe7388c1/5241ced4-4a72-40dc-9698-a647fb6d03a4.rna_seq.augmented_star_gene_counts.tsv	d8ed276fbb9f4e5a0dc8f22de2db5dbd	4243977	validated
4a5c811e-d5d9-48d7-9bcc-4c9dc72df8f4	4a5c811e-d5d9-48d7-9bcc-4c9dc72df8f4/3f79d678-e5d5-443e-a7df-187c2acd2b2c.rna_seq.augmented_star_gene_counts.tsv	7cc33c13fc325e3a285abb18745e5789	4242633	validated
eeacf4ac-09cf-41a8-8066-c38a173e61b4	eeacf4ac-09cf-41a8-8066-c38a173e61b4/73d96384-ebea-4467-8663-ada78336233c.rna_seq.augmented_star_gene_counts.tsv	2cc78fd591338744298101f62ddefcb9	4239848	validated
cb061496-b611-48bb-9484-c6ca07f9951e	cb061496-b611-48bb-9484-c6ca07f9951e/4b6faa2b-5b8d-4ee5-ac5d-aafa6d95327f.rna_seq.augmented_star_gene_counts.tsv	7a1e7f013be2ee8a3b3499df31923bd2	4234595	validated
8fadb6d4-de92-4301-9b6e-7dd857fec978	8fadb6d4-de92-4301-9b6e-7dd857fec978/e9efd91b-8824-456b-b650-1d0287efbbe8.rna_seq.augmented_star_gene_counts.tsv	bbbc217a5b46b7d27f4f894e02f09994	4223282	validated
bb64143e-c48a-45c7-914b-4ec5bcea9e27	bb64143e-c48a-45c7-914b-4ec5bcea9e27/de6f3bfe-6e91-4894-a826-67ebf147a6f0.rna_seq.augmented_star_gene_counts.tsv	e31926497b25c82988750ae27ed5ac4b	4227951	validated
beb3712d-76e3-4c3a-becb-c94048ea8a7f	beb3712d-76e3-4c3a-becb-c94048ea8a7f/7977a11b-246f-4c4c-a200-ee35d2d51fc5.rna_seq.augmented_star_gene_counts.tsv	a5d8eb7381258193c120fe312b79ee56	4239333	validated
f93cc1fb-b3d9-4b1e-94bf-54e40b505b34	f93cc1fb-b3d9-4b1e-94bf-54e40b505b34/bcb20e91-2931-4694-8268-686aee414fe7.rna_seq.augmented_star_gene_counts.tsv	6fc380e66aa8f4c63c400d4c8438214e	4233688	validated
5ef157e9-bb3d-4214-a946-f5bc2bbf74b6	5ef157e9-bb3d-4214-a946-f5bc2bbf74b6/6078603d-a4e2-4a1a-abca-01fb63106888.rna_seq.augmented_star_gene_counts.tsv	b7a089eaaae9f690fd24e0648cc96c56	4243528	validated
f4288244-7a1c-4a61-98f6-6c1a06ccde2d	f4288244-7a1c-4a61-98f6-6c1a06ccde2d/aea4fa60-a890-453e-8ba6-6f4f3d5ed084.rna_seq.augmented_star_gene_counts.tsv	463ccd6d41090c07ffbe931ff45cae5e	4250592	validated
576ad342-ce70-4c3c-b69d-8f1f5c4cd358	576ad342-ce70-4c3c-b69d-8f1f5c4cd358/ee14c1ac-fa18-4be1-b836-a1274abafe28.rna_seq.augmented_star_gene_counts.tsv	03f28bf9185dd87e30a53a43b1d55010	4234774	validated
25f44be3-2e4f-4121-ac23-21bd3866dbce	25f44be3-2e4f-4121-ac23-21bd3866dbce/e62d96e9-3e79-4eef-9e5e-568a48dd737b.rna_seq.augmented_star_gene_counts.tsv	3060c8a23e9334d28c758f13f50b9c5c	4272092	validated
41f852c7-01e8-46b3-8082-da2e00a4ef9d	41f852c7-01e8-46b3-8082-da2e00a4ef9d/673621c0-f5d4-4eea-a0ae-469214a70e82.rna_seq.augmented_star_gene_counts.tsv	24b4a006e54a552465c6e84865eefd9b	4234798	validated
ef2621f5-ec61-42ee-879f-9d7615372a5e	ef2621f5-ec61-42ee-879f-9d7615372a5e/73fc90cb-2b56-4a6b-8083-42f6647a2478.rna_seq.augmented_star_gene_counts.tsv	2c7c0763767cfe71f81fcd644e3f8c13	4248351	validated
2fe6f165-3396-4abd-a0cd-07968d826828	2fe6f165-3396-4abd-a0cd-07968d826828/b3c9ca27-6b77-4abd-92d5-45d48d34ba42.rna_seq.augmented_star_gene_counts.tsv	354c20fba28229053fb91d12d6552094	4228926	validated
51ec5a15-11e8-435a-a3e0-2a99690309b9	51ec5a15-11e8-435a-a3e0-2a99690309b9/7276835e-ce0e-4fc6-a329-27d936c136ba.rna_seq.augmented_star_gene_counts.tsv	8b759407788b4ee751e262bda55b4ef3	4230705	validated
1c5de7db-7e05-4289-ace6-b59b6e2392e7	1c5de7db-7e05-4289-ace6-b59b6e2392e7/e0e9a0df-7052-4d42-b3fd-10ee23ceae62.rna_seq.augmented_star_gene_counts.tsv	d1837ef5ddfec327343cc413cc69aa86	4248454	validated
b0eade9b-2ce4-4ffd-9db3-56958b452af6	b0eade9b-2ce4-4ffd-9db3-56958b452af6/5fd9d2a8-3a95-440c-a0de-8ad5fd86e156.rna_seq.augmented_star_gene_counts.tsv	88b52b517e276c84c611088e63c1d0be	4215562	validated
9db8b103-5f3a-439b-993c-14879744c30a	9db8b103-5f3a-439b-993c-14879744c30a/7f9b4506-b00b-4b6f-8469-d0e4a73df1d4.rna_seq.augmented_star_gene_counts.tsv	ce4a992807ad6e324027faca1177ba8d	4231950	validated
efb3bf8d-7d14-42d6-8845-e81af909d47f	efb3bf8d-7d14-42d6-8845-e81af909d47f/21893490-77c4-4bc8-b8ea-0a5f16762f6b.rna_seq.augmented_star_gene_counts.tsv	61680a2bcb85d427901ba79ea9e583bd	4223315	validated
b9610938-1f47-4556-ae92-794df8ae6401	b9610938-1f47-4556-ae92-794df8ae6401/a0ead79b-f99c-46d1-a092-4cb98291bdcc.rna_seq.augmented_star_gene_counts.tsv	868d9748d56a2ca220f558405a3f5bf3	4226468	validated
b7b898c7-f63f-43d3-864a-406e842db2fe	b7b898c7-f63f-43d3-864a-406e842db2fe/cbfa6fea-3a77-4d0f-ab15-12307d08055a.rna_seq.augmented_star_gene_counts.tsv	db065f4243af7c973f5fc4a53541a61d	4255579	validated
2e2eb2df-d002-49ac-86e7-5ed33e9eabf3	2e2eb2df-d002-49ac-86e7-5ed33e9eabf3/131c0149-e810-4004-97e0-6c8a4aa9049d.rna_seq.augmented_star_gene_counts.tsv	c9ad67e843621907d9ad9c8db7cebbc7	4244383	validated
990303de-eff3-4418-b305-9bf63236826f	990303de-eff3-4418-b305-9bf63236826f/593623b6-0f7d-4089-8697-518c573c86c6.rna_seq.augmented_star_gene_counts.tsv	c916a952c9cf5f9fa90707190b35eaf3	4263480	validated
a9e3a464-50ea-49a0-9482-1513ed167bf4	a9e3a464-50ea-49a0-9482-1513ed167bf4/6804af50-1b4f-4872-83b8-bae24d398cb4.rna_seq.augmented_star_gene_counts.tsv	f0bb3bbc9da88c260eb3355dc9e69d29	4251798	validated
67543f50-3821-4723-842d-3924b9a32142	67543f50-3821-4723-842d-3924b9a32142/1da64d9f-f5dd-4017-bf82-d1a61512b56b.rna_seq.augmented_star_gene_counts.tsv	0a7a8cd5f1ff8bb03146c36f27b55c39	4217045	validated
12f5eaa4-9f64-4465-bfa6-3d9307e9f980	12f5eaa4-9f64-4465-bfa6-3d9307e9f980/2f966635-6a77-4205-9bab-df5940a973aa.rna_seq.augmented_star_gene_counts.tsv	914d8ad3782376433aefd88dc523a086	4218314	validated
c5a1245e-f3c5-4f42-afd6-9b12f01a6445	c5a1245e-f3c5-4f42-afd6-9b12f01a6445/facd5609-e5f0-4993-bd84-049447d60d32.rna_seq.augmented_star_gene_counts.tsv	e70ea75b06ab27626863f5d4936813cf	4236370	validated
ef337612-6a73-4c29-a8b0-85557cbeaff4	ef337612-6a73-4c29-a8b0-85557cbeaff4/e0e055b6-6800-40e7-bde5-718823408f0c.rna_seq.augmented_star_gene_counts.tsv	2e1f64aaf757b8f55ee8a3fa59db18d0	4252251	validated
